Employee_ID,Region,Country,Department,Work_Type,Gender,Age,Tenure_Years,Salary_Band,eNPS,Safety_Culture,Cross_Border_Collab,Leadership_Trust,Work_Life_Balance,Career_Growth,Inclusion_Diversity,Operational_Stress,Fair_Compensation,Tech_Adequacy,Recognition,Environmental_Pride,Engagement,Job_Security,Managerial_Support,Ethical_Standards,Training_Quality,Communication_Clarity,Team_Cohesion,Retention_Intent,Open_Comments
MAR-05786,South America,Peru,Maritime-Crew,Offshore/Vessel,Male,41.7,18.7,Senior,3,2,3,4,2,4,3,5,4,2,3,4,5,5,3,4,4,4,4,4,
MAR-05787,South America,Colombia,Maritime-Crew,Offshore/Vessel,Female,53.7,24.7,Executive,4,4,3,3,1,2,2,5,3,3,4,4,4,3,3,3,3,3,3,2,Promised career development discussions have not materialized despite multiple requests. The technology used in my department is outdated and slows down operations. Morale has dropped noticeably over the past year.
MAR-05788,South America,Argentina,HR,On-site,Male,33.1,10.1,Executive,3,3,4,4,4,4,5,4,4,3,4,3,2,4,3,4,3,4,4,4,
MAR-05789,South America,Argentina,Sales/Customer Service,On-site,Female,43.7,21.7,Mid,4,3,5,4,3,3,3,3,2,4,2,2,3,3,3,1,3,3,3,4,
MAR-05790,South America,Peru,Sales/Customer Service,On-site,Male,36.3,10.3,Senior,4,4,4,4,3,4,4,3,3,4,2,3,3,4,4,4,3,3,4,3,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-05791,North America,Mexico,Maritime-Crew,Offshore/Vessel,Female,42.6,16.6,Junior,3,2,4,4,1,4,3,3,3,3,3,4,5,2,2,3,3,3,3,2,
MAR-05792,North America,Mexico,Sales/Customer Service,Remote,Male,34.4,12.4,Junior,3,3,3,4,4,4,3,3,4,4,3,4,2,3,3,4,3,4,4,3,
MAR-05793,South America,Peru,Logistics-Trucking,On-site,Female,45.7,18.7,Mid,3,4,4,5,5,2,3,1,4,4,3,3,4,4,4,4,4,3,4,4,
MAR-05794,South America,Colombia,Maritime-Crew,Offshore/Vessel,Male,29.9,1.9,Mid,3,4,4,4,2,5,2,5,3,4,3,2,3,4,5,3,3,4,5,1,
MAR-05795,North America,USA,Operations-Ports,On-site,Female,44.0,14.0,Mid,5,4,4,3,3,4,3,3,4,2,4,3,3,5,3,3,3,3,3,4,
MAR-05796,South America,Colombia,Sales/Customer Service,Remote,Female,55.0,25.0,Mid,4,3,3,4,3,2,4,3,4,4,4,4,4,4,3,2,4,4,4,3,
MAR-05797,South America,Colombia,Sales/Customer Service,On-site,Female,41.9,18.9,Mid,4,2,3,2,3,2,3,4,3,2,5,3,3,3,3,3,4,3,5,3,
MAR-05798,North America,Canada,Sales/Customer Service,On-site,Male,35.1,6.1,Senior,4,4,4,4,3,3,2,3,4,4,3,5,3,3,4,3,4,4,4,3,
MAR-05799,South America,Brazil,Sales/Customer Service,Remote,Male,38.0,8.0,Senior,3,2,4,3,3,3,3,5,3,4,3,3,4,3,3,4,3,4,3,3,
MAR-05800,South America,Peru,Operations-Ports,Remote,Female,42.4,17.4,Junior,4,4,4,4,4,3,3,2,2,5,2,4,3,5,3,3,4,4,3,2,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-05801,North America,Canada,Operations-Ports,On-site,Female,32.1,4.1,Mid,2,4,3,3,4,2,4,3,4,3,2,3,4,4,4,4,3,3,3,4,
MAR-05802,South America,Brazil,Operations-Ports,Remote,Female,26.7,0.7,Mid,4,3,2,4,3,3,5,4,5,3,4,2,4,5,2,3,3,4,3,4,
MAR-05803,South America,Chile,Maritime-Crew,Remote,Female,41.4,19.4,Mid,2,4,3,4,2,3,3,4,4,3,3,4,5,4,3,4,2,3,3,2,
MAR-05804,South America,Chile,Sales/Customer Service,On-site,Female,44.2,15.2,Junior,2,4,4,3,3,3,4,3,4,3,3,4,4,5,4,3,3,2,2,3,
MAR-05805,South America,Brazil,Operations-Ports,On-site,Female,40.0,17.0,Senior,3,4,4,3,4,3,4,4,4,3,4,2,5,4,4,2,3,4,3,4,The company's environmental initiatives are something I genuinely believe in. My colleagues are collaborative and professional. I feel secure in my position and motivated to grow here.
MAR-05806,North America,USA,Logistics-Trucking,On-site,Male,25.0,1.0,Junior,3,4,4,3,3,5,4,3,5,4,4,4,4,4,3,4,3,3,3,2,
MAR-05807,South America,Argentina,Logistics-Trucking,On-site,Female,35.8,9.8,Mid,2,4,4,2,3,4,3,4,4,2,3,3,2,2,3,3,4,4,4,4,
MAR-05808,North America,Canada,Operations-Ports,On-site,Male,41.5,13.5,Junior,3,4,3,3,5,2,2,4,3,2,3,3,4,4,4,2,2,2,4,4,
MAR-05809,North America,USA,Maritime-Crew,Offshore/Vessel,Male,43.6,17.6,Junior,3,4,3,3,3,3,3,5,3,4,3,4,4,3,4,4,4,4,3,3,
MAR-05810,Central America,Honduras,HR,On-site,Female,46.2,21.2,Mid,2,3,3,4,3,4,2,3,3,5,3,3,4,3,3,4,3,2,3,4,
MAR-05811,South America,Brazil,IT,Remote,Female,30.5,7.5,Executive,4,4,3,4,4,5,3,1,4,4,3,4,5,3,4,3,3,4,3,3,
MAR-05812,Central America,Panama,IT,Remote,Male,44.7,22.7,Senior,3,3,4,2,3,3,3,4,3,3,5,3,4,4,3,3,4,4,4,4,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-05813,South America,Argentina,Logistics-Trucking,On-site,Male,41.0,17.0,Mid,4,4,4,3,5,2,3,3,3,4,5,3,4,4,5,5,4,3,4,4,
MAR-05814,South America,Colombia,Sales/Customer Service,Remote,Male,37.3,10.3,Mid,3,3,3,4,4,3,4,4,2,3,5,4,3,3,3,2,4,3,2,3,
MAR-05815,North America,Canada,HR,Remote,Male,46.7,16.7,Junior,3,3,3,3,2,2,4,4,3,3,3,4,4,4,3,3,3,3,3,4,
MAR-05816,South America,Argentina,Maritime-Crew,Offshore/Vessel,Male,46.7,16.7,Mid,3,4,2,3,1,3,3,5,4,4,3,3,3,4,5,4,3,3,3,4,
MAR-05817,North America,USA,Sales/Customer Service,On-site,Female,31.7,5.7,Junior,4,4,3,4,4,3,3,4,3,4,5,5,4,5,4,3,3,4,2,3,
MAR-05818,South America,Brazil,Operations-Ports,On-site,Male,24.7,0.7,Mid,4,3,3,4,3,2,2,4,4,3,3,1,4,3,3,3,3,4,5,4,Leadership communicates openly about company direction and challenges. Compensation feels fair given my experience and contributions. I appreciate the flexibility offered for administrative staff.
MAR-05819,North America,Mexico,HR,On-site,Male,27.5,3.5,Mid,3,4,4,3,5,3,4,4,4,4,3,5,3,4,3,3,4,4,3,3,
MAR-05820,South America,Brazil,Logistics-Trucking,On-site,Male,51.9,23.9,Junior,4,3,3,4,4,2,4,4,2,4,4,4,4,4,3,2,4,4,4,3,
MAR-05821,North America,USA,Sales/Customer Service,On-site,Male,49.5,21.5,Senior,4,2,3,3,4,4,3,3,3,3,5,4,4,4,3,4,3,3,3,3,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-05822,Central America,Panama,Operations-Ports,On-site,Male,28.7,4.7,Senior,3,3,4,4,3,3,3,3,3,4,3,4,3,4,3,4,3,3,3,3,
MAR-05823,Central America,Costa Rica,Operations-Ports,On-site,Male,44.7,16.7,Junior,4,4,3,3,3,3,4,4,4,3,4,3,2,4,4,3,3,3,3,3,
MAR-05824,North America,Mexico,Operations-Ports,Offshore/Vessel,Female,51.9,22.9,Senior,4,2,3,3,3,3,3,4,4,4,4,2,4,4,3,5,4,4,5,3,
MAR-05825,Central America,Guatemala,Logistics-Trucking,On-site,Female,46.9,22.9,Mid,3,4,3,3,2,3,3,4,4,3,5,4,4,3,3,4,4,3,4,2,
MAR-05826,North America,Canada,Sales/Customer Service,On-site,Male,40.3,14.3,Junior,3,4,4,1,4,3,3,5,2,3,1,3,2,4,3,3,4,3,3,3,
MAR-05827,South America,Argentina,Logistics-Trucking,On-site,Female,47.2,18.2,Mid,5,5,4,3,3,3,3,4,2,3,4,3,3,4,4,2,2,3,2,2,
MAR-05828,South America,Peru,Operations-Ports,On-site,Male,38.2,10.2,Senior,3,4,3,3,3,4,5,3,5,4,3,4,4,5,4,4,3,4,3,3,
MAR-05829,South America,Brazil,Maritime-Crew,Offshore/Vessel,Male,24.3,2.3,Executive,5,2,4,4,2,3,3,5,4,3,5,5,3,2,3,4,4,3,3,3,
MAR-05830,Central America,Costa Rica,Maritime-Crew,Offshore/Vessel,Female,36.5,13.5,Mid,3,4,3,4,1,3,3,4,4,3,3,3,3,3,4,3,4,5,3,2,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-05831,North America,Canada,Sales/Customer Service,On-site,Male,35.3,8.3,Mid,4,3,3,3,3,3,4,4,4,4,3,2,4,2,2,3,4,3,4,4,
MAR-05832,North America,Canada,Logistics-Trucking,Remote,Male,39.5,10.5,Junior,3,4,4,4,3,3,2,3,3,3,4,2,3,3,4,3,3,3,2,3,
MAR-05833,Central America,Guatemala,Maritime-Crew,Offshore/Vessel,Male,30.8,4.8,Mid,3,3,3,4,3,3,2,5,4,3,4,3,5,3,4,3,3,3,4,4,
MAR-05834,South America,Peru,HR,On-site,Non-binary,46.5,18.5,Mid,4,3,3,5,4,3,3,4,3,4,3,3,3,2,3,3,3,3,5,4,
MAR-05835,South America,Peru,Sales/Customer Service,Remote,Female,51.7,23.7,Junior,4,4,4,4,4,4,2,5,5,4,2,4,3,4,3,5,2,3,2,3,
MAR-05836,Central America,Costa Rica,Maritime-Crew,Offshore/Vessel,Non-binary,41.7,17.7,Junior,3,4,3,4,1,3,3,5,4,4,4,4,3,4,3,2,4,4,4,3,
MAR-05837,South America,Chile,Logistics-Trucking,On-site,Male,34.6,12.6,Junior,3,4,3,3,2,4,4,3,4,4,4,3,1,4,3,4,4,4,5,4,
MAR-05838,Central America,Honduras,Logistics-Trucking,On-site,Female,37.8,10.8,Senior,5,4,4,3,2,5,3,4,3,4,2,3,3,4,3,3,4,4,5,4,
MAR-05839,South America,Argentina,Maritime-Crew,Offshore/Vessel,Female,40.0,14.0,Mid,3,3,5,4,2,2,3,5,4,2,4,2,4,3,3,4,4,4,3,3,
MAR-05840,North America,Mexico,Maritime-Crew,Offshore/Vessel,Female,46.5,16.5,Junior,3,4,5,3,2,2,2,5,4,3,2,4,4,3,3,3,4,4,3,3,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-05841,North America,Mexico,Maritime-Crew,Offshore/Vessel,Female,25.6,3.6,Junior,4,3,3,4,1,4,5,4,3,4,3,1,3,3,3,3,3,4,3,1,
MAR-05842,South America,Chile,Maritime-Crew,Offshore/Vessel,Male,45.9,19.9,Junior,4,3,4,2,2,4,3,4,2,4,4,4,4,4,3,4,4,3,5,2,
MAR-05843,South America,Colombia,Logistics-Trucking,On-site,Male,24.6,0.6,Junior,2,4,3,5,4,5,4,3,2,4,2,4,4,3,3,4,3,4,4,4,
MAR-05844,North America,Mexico,Maritime-Crew,Offshore/Vessel,Non-binary,48.2,21.2,Mid,3,4,2,4,2,2,4,4,3,4,3,4,2,3,4,3,4,3,4,3,
MAR-05845,North America,USA,Maritime-Crew,Offshore/Vessel,Male,38.8,12.8,Junior,4,4,3,3,2,3,4,5,4,2,4,3,3,4,3,4,4,3,3,3,
MAR-05846,North America,USA,IT,Remote,Male,36.1,11.1,Executive,4,3,5,3,3,2,2,2,3,4,3,4,3,3,3,4,2,4,3,4,
MAR-05847,North America,Mexico,Sales/Customer Service,Remote,Female,32.5,3.5,Senior,3,3,3,4,3,4,4,3,3,4,3,4,3,4,3,4,3,4,4,5,
MAR-05848,Central America,Guatemala,Sales/Customer Service,Remote,Male,44.8,14.8,Senior,3,4,3,2,3,4,3,4,1,3,1,4,2,2,4,3,4,4,4,2,
MAR-05849,North America,USA,Operations-Ports,On-site,Male,32.7,2.7,Senior,3,4,4,1,3,3,4,2,2,2,2,4,2,4,4,3,4,3,4,1,
MAR-05850,North America,Mexico,IT,Remote,Male,43.7,21.7,Senior,5,4,3,5,3,3,3,4,2,3,3,4,4,4,4,3,4,5,3,3,
MAR-05851,Central America,Panama,Operations-Ports,On-site,Male,37.9,7.9,Junior,4,4,3,4,3,3,4,4,5,4,3,4,4,4,4,2,2,4,4,3,Cross-department collaboration has gotten better with the new project management tools. My manager genuinely listens to feedback. I feel proud to work for a company committed to sustainable operations.
MAR-05852,Central America,Panama,IT,Remote,Female,29.7,4.7,Mid,4,5,4,4,3,3,2,3,4,4,4,3,3,3,4,3,5,2,3,2,
MAR-05853,Central America,Costa Rica,Operations-Ports,On-site,Male,31.7,6.7,Junior,4,3,3,3,3,3,3,5,4,4,3,3,3,5,3,4,3,1,3,5,
MAR-05854,Central America,Panama,IT,On-site,Male,43.6,13.6,Mid,4,5,3,2,3,4,4,3,3,4,3,4,4,3,3,3,5,4,4,3,
MAR-05855,Central America,Costa Rica,Logistics-Trucking,Remote,Male,36.2,14.2,Mid,2,4,4,3,3,2,4,4,3,3,4,3,5,3,4,3,3,4,4,4,
MAR-05856,South America,Brazil,HR,On-site,Female,34.8,8.8,Mid,4,3,3,3,4,4,3,3,4,3,3,4,3,3,3,2,4,3,3,3,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-05857,Central America,Guatemala,IT,Remote,Male,48.8,19.8,Senior,3,3,4,3,4,5,3,3,4,4,4,3,4,4,3,3,2,4,5,4,
MAR-05858,Central America,Guatemala,IT,On-site,Male,35.8,9.8,Junior,4,4,2,4,3,5,3,3,3,5,3,4,4,4,4,3,2,4,3,4,
MAR-05859,South America,Argentina,Maritime-Crew,Offshore/Vessel,Male,40.2,11.2,Junior,4,4,4,2,2,3,4,5,4,3,3,3,2,2,4,2,3,4,3,2,
MAR-05860,North America,Mexico,IT,Remote,Male,29.7,3.7,Executive,3,3,3,3,3,3,3,3,4,4,4,3,2,4,4,5,5,4,3,2,
MAR-05861,South America,Colombia,Operations-Ports,On-site,Male,26.8,3.8,Junior,3,3,3,3,4,4,4,3,4,4,3,4,2,4,3,3,3,4,4,2,
MAR-05862,Central America,Honduras,Operations-Ports,Offshore/Vessel,Male,26.0,3.0,Mid,3,4,4,1,4,3,4,4,3,4,2,2,1,4,4,3,3,3,3,1,Safety incidents are sometimes underreported due to pressure to maintain schedules. This is a serious cultural issue that needs leadership attention. I do not feel my concerns are taken seriously.
MAR-05863,South America,Peru,Logistics-Trucking,On-site,Male,33.1,4.1,Mid,4,3,5,2,4,3,3,4,4,3,3,3,3,4,3,4,3,3,4,4,
MAR-05864,Central America,Costa Rica,Logistics-Trucking,On-site,Male,46.6,22.6,Mid,4,4,4,3,3,4,4,3,3,3,3,5,4,3,3,3,3,3,4,3,
MAR-05865,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,40.3,17.3,Junior,5,3,2,5,3,3,4,5,3,2,2,3,5,5,3,3,4,4,4,1,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-05866,North America,Canada,HR,Offshore/Vessel,Male,39.0,17.0,Senior,5,4,3,1,4,3,3,4,1,4,2,4,2,5,3,3,3,3,3,2,
MAR-05867,South America,Peru,Operations-Ports,On-site,Female,29.1,4.1,Mid,3,2,3,3,3,4,4,3,3,3,3,5,4,4,3,3,4,4,3,4,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-05868,South America,Peru,Operations-Ports,On-site,Male,37.2,13.2,Mid,3,2,3,4,3,3,3,2,4,3,3,3,4,4,2,4,3,3,3,3,
MAR-05869,North America,USA,Logistics-Trucking,Offshore/Vessel,Male,41.5,12.5,Senior,2,4,3,4,4,4,2,3,4,3,4,2,3,5,3,2,4,5,5,4,
MAR-05870,South America,Chile,Operations-Ports,On-site,Female,29.5,7.5,Junior,2,4,5,3,4,3,4,2,3,3,3,1,3,4,3,3,4,3,4,3,
MAR-05871,North America,USA,Operations-Ports,On-site,Male,33.1,7.1,Mid,5,4,3,3,4,4,4,2,4,2,3,4,2,2,3,4,4,2,2,3,
MAR-05872,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,46.2,19.2,Mid,3,3,4,3,3,4,4,5,3,3,3,4,3,4,2,4,3,3,5,2,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-05873,Central America,Panama,IT,Offshore/Vessel,Male,29.8,7.8,Senior,3,3,3,3,3,3,4,3,3,4,3,3,3,2,3,4,3,3,3,4,
MAR-05874,Central America,Panama,Maritime-Crew,Offshore/Vessel,Male,45.0,15.0,Junior,3,4,3,3,2,3,4,4,5,3,2,4,4,3,3,2,2,5,3,4,
MAR-05875,South America,Colombia,Logistics-Trucking,On-site,Male,46.0,23.0,Mid,2,3,4,3,4,3,3,3,3,4,4,3,3,4,3,3,4,3,3,5,
MAR-05876,South America,Chile,Logistics-Trucking,On-site,Male,38.1,13.1,Executive,3,5,4,4,2,3,3,3,3,4,4,4,3,3,4,5,3,4,3,3,
MAR-05877,South America,Chile,Maritime-Crew,Offshore/Vessel,Male,43.3,15.3,Mid,4,3,4,4,2,5,3,4,3,3,4,4,5,4,5,2,3,3,3,5,
MAR-05878,South America,Peru,Sales/Customer Service,On-site,Male,51.9,21.9,Mid,3,3,4,2,5,3,4,3,4,3,4,3,5,3,3,3,3,5,5,2,
MAR-05879,North America,Mexico,Sales/Customer Service,On-site,Female,42.2,18.2,Senior,4,4,4,4,4,3,5,4,3,3,4,3,3,4,4,3,2,4,3,5,
MAR-05880,South America,Brazil,Sales/Customer Service,On-site,Male,23.8,0.8,Senior,4,4,4,4,4,4,4,5,3,4,3,5,3,2,3,4,3,4,4,3,
MAR-05881,South America,Chile,IT,Remote,Male,33.0,4.0,Senior,4,4,4,4,4,2,3,1,4,4,4,4,3,2,4,2,3,5,4,3,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-05882,South America,Argentina,Maritime-Crew,Remote,Male,37.1,7.1,Mid,3,3,4,4,2,2,3,3,4,3,3,4,4,3,3,4,3,4,3,4,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-05883,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,34.0,11.0,Junior,4,4,2,3,2,4,3,5,3,2,4,3,5,3,5,3,3,4,4,5,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-05884,South America,Peru,HR,On-site,Female,31.3,7.3,Junior,4,4,4,4,3,4,4,4,3,4,3,5,2,3,4,4,5,3,3,4,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-05885,North America,Canada,Sales/Customer Service,On-site,Male,38.8,11.8,Mid,3,4,4,3,3,4,4,4,4,4,4,3,3,3,3,4,4,3,4,3,
MAR-05886,Central America,Panama,Operations-Ports,Offshore/Vessel,Male,43.7,19.7,Junior,3,5,3,3,4,3,4,5,3,3,5,4,4,3,5,4,4,3,3,5,Cross-department collaboration has gotten better with the new project management tools. My manager genuinely listens to feedback. I feel proud to work for a company committed to sustainable operations.
MAR-05887,Central America,Guatemala,IT,On-site,Male,51.3,24.3,Senior,3,3,3,3,4,4,4,3,4,4,2,4,3,4,3,3,4,3,3,4,
MAR-05888,South America,Colombia,IT,Remote,Male,42.9,15.9,Executive,4,4,4,3,5,2,3,2,3,3,3,4,3,5,4,3,4,3,3,3,
MAR-05889,Central America,Honduras,Operations-Ports,On-site,Male,45.8,21.8,Junior,4,4,4,3,3,3,2,3,4,3,5,3,3,4,4,2,4,4,2,3,
MAR-05890,Central America,Honduras,HR,Remote,Female,31.9,8.9,Mid,3,3,2,4,5,4,2,4,3,3,4,3,3,2,2,3,3,3,3,4,The company's environmental initiatives are something I genuinely believe in. My colleagues are collaborative and professional. I feel secure in my position and motivated to grow here.
MAR-05891,South America,Peru,Operations-Ports,On-site,Female,32.9,3.9,Junior,4,4,4,3,3,3,3,2,3,4,4,4,3,4,3,3,4,3,3,3,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-05892,North America,Mexico,Logistics-Trucking,On-site,Male,48.9,20.9,Mid,3,3,3,4,4,4,3,3,4,4,4,2,3,3,3,3,5,2,3,4,
MAR-05893,Central America,Honduras,Maritime-Crew,Offshore/Vessel,Male,49.4,19.4,Mid,4,2,2,3,3,4,3,5,3,4,4,4,4,3,3,4,3,2,3,3,
MAR-05894,Central America,Panama,Logistics-Trucking,Remote,Male,28.3,6.3,Mid,2,4,4,5,2,4,4,4,3,3,3,4,3,4,3,2,3,4,4,4,
MAR-05895,Central America,Costa Rica,Sales/Customer Service,Remote,Male,35.7,13.7,Senior,4,3,3,4,2,3,4,4,4,4,3,4,3,3,2,3,4,4,5,4,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-05896,North America,USA,Logistics-Trucking,On-site,Male,46.8,24.8,Senior,3,4,3,4,3,3,2,2,2,5,3,4,3,4,4,5,4,4,4,3,
MAR-05897,North America,Canada,Operations-Ports,On-site,Male,46.3,24.3,Mid,4,4,4,3,3,3,3,3,4,3,4,4,3,3,3,3,3,5,2,5,
MAR-05898,North America,Mexico,HR,On-site,Female,37.6,11.6,Mid,4,4,4,4,5,3,3,3,2,3,5,3,5,5,5,5,5,4,4,4,
MAR-05899,South America,Argentina,Operations-Ports,On-site,Male,30.4,7.4,Junior,3,4,4,3,2,4,3,3,3,3,4,4,4,4,4,4,2,4,4,4,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-05900,North America,Canada,Operations-Ports,Offshore/Vessel,Male,32.7,7.7,Mid,2,2,3,2,4,3,2,3,1,4,2,3,2,4,2,3,4,4,2,2,
MAR-05901,Central America,Costa Rica,Logistics-Trucking,On-site,Male,52.0,22.0,Senior,4,5,3,1,3,3,3,4,1,4,1,3,3,3,3,3,4,4,4,2,
MAR-05902,North America,USA,HR,On-site,Female,40.9,16.9,Executive,4,4,4,4,1,3,3,3,4,3,5,2,3,5,3,4,3,3,3,4,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-05903,South America,Colombia,Sales/Customer Service,Remote,Female,44.2,15.2,Senior,4,5,3,3,3,4,4,2,2,3,4,3,4,4,4,4,3,4,2,3,
MAR-05904,North America,USA,Operations-Ports,On-site,Male,37.1,7.1,Junior,3,4,2,3,4,4,4,4,3,4,3,4,4,3,3,4,4,4,5,4,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-05905,North America,Mexico,Maritime-Crew,Offshore/Vessel,Male,40.5,10.5,Mid,3,4,4,4,3,2,4,5,4,4,3,3,4,3,3,4,4,4,3,3,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-05906,North America,Canada,Operations-Ports,On-site,Male,37.2,14.2,Junior,5,3,4,3,3,3,4,5,3,4,5,3,3,4,3,3,5,3,4,4,
MAR-05907,South America,Argentina,Sales/Customer Service,On-site,Male,42.3,13.3,Senior,3,4,5,4,4,5,3,3,5,3,4,3,4,3,3,3,3,3,2,3,
MAR-05908,South America,Chile,Sales/Customer Service,Remote,Female,30.8,1.8,Senior,4,4,3,4,3,4,3,3,3,5,3,4,4,3,3,3,4,3,3,4,
MAR-05909,North America,Canada,Maritime-Crew,Offshore/Vessel,Male,36.4,12.4,Senior,3,3,2,4,2,4,3,5,3,3,4,3,2,3,4,2,4,2,4,3,
MAR-05910,South America,Colombia,IT,Remote,Male,37.5,15.5,Mid,3,4,3,4,3,3,3,3,4,2,4,2,3,4,4,4,4,3,3,3,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-05911,North America,USA,Maritime-Crew,Offshore/Vessel,Male,41.8,19.8,Junior,2,3,4,1,2,3,5,4,1,3,1,4,1,4,4,4,3,4,3,1,
MAR-05912,North America,Mexico,Operations-Ports,On-site,Male,28.7,3.7,Mid,3,3,3,3,4,3,3,3,4,4,2,4,2,3,3,3,3,3,3,3,
MAR-05913,North America,Canada,IT,On-site,Female,50.7,20.7,Senior,4,4,3,2,4,2,4,3,4,5,3,3,4,4,4,5,4,3,3,4,
MAR-05914,South America,Argentina,IT,On-site,Non-binary,32.8,2.8,Junior,4,3,4,4,4,3,4,3,3,5,3,4,2,3,3,3,4,3,3,4,
MAR-05915,South America,Colombia,Logistics-Trucking,On-site,Male,35.7,12.7,Senior,2,3,4,3,4,4,3,3,3,3,4,2,3,2,2,3,3,2,3,4,
MAR-05916,North America,Canada,Operations-Ports,Remote,Male,30.6,2.6,Mid,4,3,2,3,4,2,4,4,3,4,3,3,4,3,3,4,3,3,3,2,
MAR-05917,North America,Mexico,HR,On-site,Female,42.5,20.5,Junior,3,3,4,2,3,4,4,3,4,4,3,3,4,5,3,3,4,3,2,4,
MAR-05918,South America,Brazil,Logistics-Trucking,On-site,Female,37.9,11.9,Mid,3,3,2,4,3,4,4,4,4,4,3,3,3,3,3,4,4,4,3,2,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-05919,North America,Canada,Logistics-Trucking,Remote,Female,41.7,15.7,Junior,3,2,3,4,3,4,4,5,4,4,3,3,3,4,3,3,4,3,2,3,
MAR-05920,North America,Mexico,Operations-Ports,On-site,Female,41.7,12.7,Junior,3,3,3,4,4,3,2,3,4,4,4,4,5,3,4,3,4,4,2,3,The company's environmental initiatives are something I genuinely believe in. My colleagues are collaborative and professional. I feel secure in my position and motivated to grow here.
MAR-05921,South America,Brazil,Maritime-Crew,Offshore/Vessel,Female,41.8,11.8,Junior,3,2,4,3,1,4,4,5,1,3,2,4,2,3,3,2,4,3,4,1,
MAR-05922,North America,Mexico,Logistics-Trucking,On-site,Female,29.0,5.0,Mid,3,3,5,3,3,4,3,2,4,3,4,2,4,4,2,4,3,4,4,4,
